one_way_cost_bps,observations,start,end,total_return,annualized_return,annualized_volatility,sharpe,maximum_drawdown,win_days,win_months,win_quarters,win_years,positive_days,positive_months,positive_quarters,positive_years,months,quarters,years,win_weeks,positive_weeks,weeks
0.0,384,2024-02-21,2025-08-15,-0.14482866727083665,-0.09637029919454358,0.11202928908644395,-0.8602241429933775,-0.2447252046115822,0.4895833333333333,0.5263157894736842,0.2857142857142857,0.0,188,10,2,0,19,7,2,0.46153846153846156,36,78
0.5,384,2024-02-21,2025-08-15,-0.15037292133757396,-0.10063747968824668,0.11202389049674345,-0.8983572989832221,-0.24864832180029217,0.4895833333333333,0.5263157894736842,0.2857142857142857,0.0,188,10,2,0,19,7,2,0.46153846153846156,36,78
1.0,384,2024-02-21,2025-08-15,-0.15588134119239883,-0.10490466018194974,0.1120186124433966,-0.9364931228277662,-0.2525511366420482,0.4869791666666667,0.5263157894736842,0.2857142857142857,0.0,187,10,2,0,19,7,2,0.46153846153846156,36,78
2.0,384,2024-02-21,2025-08-15,-0.16679160036209528,-0.11343902116935595,0.11200841801353359,-1.0127722824872816,-0.26029627744904604,0.4817708333333333,0.5263157894736842,0.2857142857142857,0.0,185,10,2,0,19,7,2,0.4358974358974359,34,78
3.5,384,2024-02-21,2025-08-15,-0.18289395689198162,-0.12624056265046524,0.1119940308048122,-1.127207956917655,-0.2717643205281759,0.4739583333333333,0.47368421052631576,0.14285714285714285,0.0,182,9,1,0,19,7,2,0.4358974358974359,34,78
5.0,384,2024-02-21,2025-08-15,-0.19868606668739053,-0.13904210413157447,0.11198072928888526,-1.2416609984105114,-0.283055219724483,0.46875,0.47368421052631576,0.14285714285714285,0.0,180,9,1,0,19,7,2,0.4358974358974359,34,78
