one_way_cost_bps,observations,start,end,total_return,annualized_return,annualized_volatility,sharpe,maximum_drawdown,win_days,win_months,win_quarters,win_years,positive_days,positive_months,positive_quarters,positive_years,months,quarters,years,win_weeks,positive_weeks,weeks
0.0,384,2024-02-21,2025-08-15,-0.07810783878888272,-0.04842413298109079,0.09852369006918474,-0.4914973540585688,-0.13110153756011633,0.08854166666666667,0.3157894736842105,0.2857142857142857,0.0,34,6,2,0,19,7,2,0.32051282051282054,25,78
0.5,384,2024-02-21,2025-08-15,-0.08454702155584948,-0.05301788298109077,0.09856588741033942,-0.5378928184390218,-0.13293701480259335,0.08854166666666667,0.3157894736842105,0.2857142857142857,0.0,34,6,2,0,19,7,2,0.32051282051282054,25,78
1.0,384,2024-02-21,2025-08-15,-0.09094186649598102,-0.057611632981090795,0.09861188593773644,-0.5842260538193823,-0.13476879909024375,0.08854166666666667,0.3157894736842105,0.2857142857142857,0.0,34,6,2,0,19,7,2,0.32051282051282054,25,78
2.0,384,2024-02-21,2025-08-15,-0.10359974447705522,-0.06679913298109078,0.09871526485720175,-0.6766849390286316,-0.13842131702517713,0.0859375,0.3157894736842105,0.2857142857142857,0.0,33,6,2,0,19,7,2,0.32051282051282054,25,78
3.5,384,2024-02-21,2025-08-15,-0.1222614850879179,-0.08058038298109074,0.09889869539231416,-0.8147770065261447,-0.1505283735087556,0.08333333333333333,0.3157894736842105,0.2857142857142857,0.0,32,6,2,0,19,7,2,0.3076923076923077,24,78
5.0,384,2024-02-21,2025-08-15,-0.1405401528154402,-0.09436163298109082,0.09911598995323839,-0.9520323918028706,-0.16672773721998324,0.08072916666666667,0.3157894736842105,0.2857142857142857,0.0,31,6,2,0,19,7,2,0.2948717948717949,23,78
